lat,lon,elevacao_m
-23.1765146,-49.0420545,
-22.7415871,-46.5611945,
-23.4621769,-47.6891504,
-22.9014821,-46.4233299,
-22.745103,-46.5993368,
-22.7500754,-46.6006475,
-23.0916605,-46.416032,
-20.6504893,-49.3445651,
-23.2580084,-46.4704106,
-22.2516669,-50.7034932,
-23.4563927,-47.7149765,
-23.1888433,-47.8401261,
-22.7496575,-46.5617553,
-23.4027938,-49.2509965,
-21.9289742,-50.5424282,
-23.1365864,-49.0535922,
-23.1131514,-48.2563147,
-22.8460778,-49.2364525,
-21.9504321,-50.5266918,
-23.221972,-48.976116,
-23.4745275,-47.6851579,
-23.1623607,-46.4045221,
-22.7987684,-46.444941,
-22.7537766,-46.6042991,
-23.2030649,-47.8472231,
-23.0956117,-46.4321097,
-22.7768301,-46.5636357,
-22.7423385,-46.5992567,
-23.2091818,-49.1357618,
-22.7386641,-46.5961755,
-23.0852575,-46.4158275,
-23.1753994,-46.4489712,
-22.7583882,-46.5993339,
-23.1056692,-48.942551,
-23.1890766,-46.431916,
-23.0556281,-46.385028,
-22.8850159,-49.6073789,
-22.789595,-46.435911,
-23.1739674,-46.4524442,
-23.476572,-47.6852342,
-22.7713629,-46.591368,
-22.8495077,-49.2283789,
-23.4001808,-49.5599617,
-23.0820109,-46.4093001,
-22.7598572,-46.576101,
-22.7596501,-46.574037,
-22.6257189,-46.5273104,
-22.9060609,-46.4298535,
-23.0463221,-46.3603815,
-23.0366021,-47.8195637,
-22.7491846,-46.6114268,
-22.7460511,-46.5846713,
-22.7845539,-46.5878327,
-23.4618438,-47.6833842,
-23.4685901,-47.7593628,
-22.4834519,-50.2382015,
-23.1899933,-48.2469171,
-22.7634307,-46.5977848,
-22.6328618,-46.5356579,
-22.7809385,-46.5674036,
-23.4214076,-47.7195959,
-22.8610009,-49.2274591,
-23.0943008,-46.4372187,
-22.7415387,-46.5612863,
-22.9097969,-49.6394432,
-23.1506224,-46.35994,
-22.7697002,-46.5777084,
-23.1918566,-48.2468264,
-23.2177489,-47.9074924,
-23.1797956,-48.9804244,
-23.2139941,-48.9795792,
-22.7621094,-46.5948093,
-22.6334057,-46.5411981,
-22.7962004,-46.5559027,
-22.7972005,-46.5597697,
-22.7919716,-46.5705362,
-23.0822323,-46.4187095,
-20.2990576,-50.1987149,
-22.5234897,-49.6621553,
-23.4580823,-47.7332601,
-22.6019284,-46.5233168,
-22.73756,-46.5982325,
-22.8397938,-49.2325806,
-21.9639371,-50.4967797,
-23.2592096,-46.4723082,
-23.1508618,-46.3626854,
-23.4688909,-47.7632781,
-23.2071047,-48.9948674,
-22.7477847,-46.5746623,
-23.050919,-46.3507455,
-23.1791859,-47.833163,
-23.1981152,-47.9741771,
-22.2510536,-50.7030105,
-23.0830275,-46.416479,
-22.5796112,-46.5134697,
-23.2007201,-49.6084509,
-23.1907846,-48.2452991,
-23.0161663,-47.8464862,
-20.0120672,-50.7961933,
-23.4005468,-49.5088774,
-23.0633865,-48.9500962,
-22.6229236,-46.5330608,
-22.5824701,-46.5141777,
-23.2580349,-46.4703984,
-23.0772856,-46.4260735,
-23.1774492,-46.4275102,
-21.9573887,-50.4962668,
-22.790418,-46.5614959,
-22.7606163,-46.5961456,
-23.1742944,-46.4510408,
-23.2391315,-47.961596,
-23.1750455,-46.4478918,
-20.1851387,-50.992041,
-23.4687855,-47.7614895,
-20.2497149,-50.2304864,
-23.1775643,-46.424885,
-23.4034302,-49.5036709,
-23.0836724,-46.4178987,
-23.0352102,-47.8439047,
-23.4236623,-47.6993739,
-23.1794772,-48.9830626,
-22.7727906,-46.5911687,
-22.7487577,-46.5690592,
-22.7633573,-46.5719279,
-22.6440221,-50.4423937,
-23.4858312,-47.7268723,
-20.175222,-50.9956704,
-22.5671197,-46.5293101,
-22.7331952,-46.5626219,
-23.1729005,-46.4470183,
-21.9270285,-50.5399253,
-23.3775992,-49.4983475,
-22.5787111,-46.5232835,
-23.0599555,-48.955526,
-22.5787762,-46.5144054,
-23.096522,-46.4333524,
-23.1933415,-48.2509118,
-22.7600483,-46.5716347,
-22.7345928,-46.546679,
-23.6870348,-47.7329307,
-23.5196774,-47.7664688,
-23.2152692,-48.9739949,
-23.1850719,-46.3678012,
-22.9400629,-49.4340665,
-19.9471161,-49.9361769,
-23.1592747,-46.3932212,
-22.5665791,-46.5289106,
-23.0459943,-46.3396864,
-23.0775726,-46.4217617,
-22.6147029,-46.5298451,
-23.7028809,-47.7344715,
-23.4820831,-47.6928066,
-21.9546918,-50.4965554,
-23.4584978,-47.7178659,
-23.1758349,-46.4431348,
-23.0389262,-47.8975651,
-23.1934923,-48.256236,
-23.6990555,-47.7403191,
-23.0368352,-47.8983978,
-22.6147067,-46.5299182,
-23.5347229,-47.7762766,
-23.2467934,-47.8838018,
-23.2124488,-49.0053498,
-23.057292,-46.3850635,
-22.782716,-46.5790739,
-23.0948797,-46.4336323,
-23.2230372,-48.971357,
-23.191312,-48.244109,
-22.9289389,-49.6491843,
-23.1985945,-49.391294,
-23.1761843,-46.4491765,
-23.1210339,-48.2800773,
-23.0889864,-46.4146236,
-22.583989,-46.5092993,
-23.2443543,-47.8263862,
-23.389502,-49.5231335,
-23.1298293,-49.4429111,
-22.7561789,-46.5627883,
-22.7469518,-46.5731653,
-22.1727088,-50.0934842,
-22.6257431,-46.5276045,
-23.1919982,-47.833872,
-22.7451907,-46.5734314,
-22.7373926,-46.5529558,
-22.7827384,-46.5697248,
-23.0459657,-46.3602362,
-22.5872931,-46.5099774,
-23.0968822,-46.43251,
-23.2159503,-49.0973192,
-23.0903511,-46.4331623,
-23.1401139,-49.0521768,
-22.7403652,-46.5993488,
-23.12231,-48.2709487,
-23.2245812,-49.0115144,
-21.9511563,-50.5060891,
-22.7321582,-46.5479149,
-22.7798608,-46.568717,
-22.6167846,-46.526162,
-23.395187,-49.5165178,
-22.9374717,-46.2309267,
-22.764453,-46.5804367,
-23.4539916,-47.7165596,
-23.2318672,-48.1826736,
-20.2986765,-50.2004916,
-23.147336,-46.3903425,
-22.7894454,-46.5983023,
-23.1067687,-48.9667734,
-22.6281918,-46.5339683,
-22.576959,-46.5370978,
-23.1029608,-46.4514841,
-23.1960476,-48.2560062,
-22.5803596,-46.507353,
-22.6256444,-46.5285437,
-23.1753698,-46.4488533,
-23.4602569,-47.6851252,
-22.7687911,-46.5954009,
-23.150539,-46.3893624,
-20.4036388,-50.7573389,
-22.1762632,-50.0711247,
-22.9512116,-46.2789853,
-22.6161072,-46.5245152,
-23.0595971,-46.3407822,
-22.6174819,-46.5291477,
-19.9300215,-50.0729209,
-23.4563946,-47.7197328,
-23.0182819,-47.8465493,
-23.5221733,-47.7729104,
-23.4224907,-47.7199982,
-23.0965453,-46.4333178,
-23.2359277,-49.0204558,
-23.174826,-46.4487465,
-23.4737974,-47.6968056,
-22.5675867,-46.5271926,
-22.8999218,-46.38082,
-22.792246,-46.5555389,
-23.4075068,-47.6903646,
-22.8590106,-49.2271749,
-23.2175241,-47.9044593,
-22.8436586,-49.239632,
-21.9499569,-50.5090672,
-23.0993512,-46.4333239,
-23.5906414,-47.843079,
-23.2363048,-49.0209317,
-23.3960504,-49.5577826,
-23.4616372,-47.6822915,
-22.7569266,-46.5592893,
-23.4802782,-47.6928234,
-22.7806841,-46.5665187,
-22.854382,-49.2336316,
-23.4619404,-47.6806316,
-23.0589317,-46.3875463,
-20.6497033,-49.344634,
-23.0971286,-46.4296791,
-23.1515586,-46.3890952,
-23.2178888,-49.0944233,
-22.7594258,-46.6414565,
-22.7898845,-46.5908518,
-23.2081313,-48.98261,
-22.6145604,-50.400199,
-23.0573438,-46.3732422,
-23.2099762,-49.6012359,
-22.897825,-46.3890864,
-22.6015224,-49.635101,
-23.078108,-46.4174017,
-22.7625856,-46.5681878,
-23.0905965,-46.4353421,
-23.5320022,-47.7611685,
-22.8713753,-49.1644158,
-19.9269417,-50.0670293,
-23.5208652,-47.7654658,
-22.7784306,-46.5683156,
-22.5597038,-46.5337174,
-22.5593136,-46.5321641,
-22.7936021,-46.5733228,
-23.4581859,-47.6848669,
-23.4184981,-47.7137626,
-22.8805597,-46.4164735,
-22.9351775,-49.4311111,
-22.7701619,-46.5814118,
-22.765109,-46.5802765,
-23.1725453,-46.4462378,
-23.1060518,-46.4076986,
-22.626821,-46.5245963,
-23.4001331,-49.5023822,
-23.2236212,-49.112875,
-23.0974922,-46.4305082,
-22.6223187,-50.3917219,
-23.2168025,-49.1394282,
-23.1015806,-46.4491118,
-22.6212529,-46.5402638,
-23.3985589,-47.699376,
-22.632364,-46.5339515,
-23.3982459,-47.6973108,
-23.0789972,-46.4090758,
-23.467179,-47.686259,
-21.9687284,-50.7492608,
-23.4164169,-47.7076953,
-21.9548763,-50.498571,
-22.7617097,-46.5671221,
-20.1770347,-51.0051233,
-23.4931719,-47.7190918,
-22.7941966,-46.5729799,
-20.236966,-50.6490328,
-22.7400282,-46.5554006,
-23.2094691,-49.0016473,
-23.7022689,-47.7354829,
-23.0804585,-46.4085221,
-22.7534933,-46.6080949,
-23.5494348,-47.7564807,
-23.2215436,-48.9637959,
-22.791156,-46.55685,
-23.2141082,-48.9933012,
-23.228346,-48.9963872,
-23.2125757,-48.9833118,
-23.3988995,-49.510946,
-22.9387371,-48.1353951,
-23.0546379,-46.3860406,
-23.1398167,-49.0466854,
-22.9034208,-46.3836096,
-23.1501721,-46.3893182,
-22.6175366,-46.5227805,
-23.2437561,-47.8847952,
-21.9602716,-50.4812746,
-22.7916082,-48.1337227,
-23.5903247,-47.8409446,
-22.7394981,-50.5803939,
-23.3997873,-49.3424727,
-22.79103,-46.5559869,
-23.2374577,-48.1737262,
-23.2098105,-49.1394298,
-22.3360525,-50.3941739,
-23.1852203,-46.3687511,
-23.5308309,-47.7608824,
-22.5526968,-46.5300916,
-23.4529403,-47.7211363,
-23.2222456,-49.0927758,
-22.7808568,-46.5651469,
-22.7442304,-46.5631109,
-23.2550716,-48.9912578,
-23.4905821,-47.7205337,
-23.4612257,-47.6866546,
-22.6808907,-50.7139985,
-23.2590863,-48.9990038,
-23.0581413,-46.3417254,
-22.7672562,-46.5759999,
-22.7919711,-46.5705501,
-22.7900177,-46.4364296,
-23.4171404,-47.7038494,
-22.7384468,-46.596729,
-23.4780739,-47.6901749,
-23.5332208,-47.7721762,
-22.7459346,-46.5996073,
-23.1078792,-48.955226,
-22.7480807,-46.5986722,
-22.7550677,-46.5710549,
-22.7556946,-46.5633091,
-23.0809361,-46.4115157,
-23.0941534,-46.4357906,
-23.0973069,-46.4387537,
-22.5761631,-49.3500118,
-20.2363611,-50.6485868,
-22.7514858,-46.5597121,
-22.9131765,-50.6974788,
-22.958112,-46.3935076,
-22.7492726,-46.6088713,
-22.3444116,-50.3894504,
-23.1065113,-48.970828,
-22.7969635,-46.5549095,
-22.7509312,-46.5614007,
-22.782712,-46.5788824,
-22.8851076,-46.4155728,
-22.8010269,-46.4428259,
-23.4552809,-47.7157161,
-23.2148951,-49.0043824,
-23.4229046,-47.7164589,
-23.0760566,-46.4095573,
-23.1061319,-47.8158396,
-22.7486787,-46.5748852,
-23.1496048,-46.3901504,
-23.0799854,-46.4221165,
-23.0307486,-47.8416747,
-23.1809206,-46.397201,
-22.7963027,-46.5663384,
-22.7434522,-46.5548356,
-22.9354151,-49.4324812,
-23.0965769,-46.4353498,
-23.1747809,-46.4485993,
-23.2568094,-46.4729223,
-23.0842369,-46.4079873,
-23.1916514,-48.2424671,
-23.0918769,-46.4166322,
-22.7382144,-46.5959554,
-23.0791119,-46.4192115,
-22.7404974,-46.5780698,
-22.7772931,-46.5657535,
-23.2054688,-48.974789,
-23.1914595,-48.2428679,
-23.0949871,-46.4347566,
-23.4902219,-47.7207233,
-23.0365169,-47.8980616,
-22.7826955,-46.5780853,
-23.038503,-47.8975495,
-22.7493329,-46.5973607,
-23.0799977,-46.4091664,
-23.0597986,-48.9560417,
-23.2095736,-48.9793239,
-23.4526132,-47.7174878,
-22.738589,-46.5461681,
-23.2204303,-49.097494,
-23.2297084,-49.1133174,
-23.2111698,-48.9877812,
-22.7923495,-46.5554934,
-23.2256591,-47.990051,
-23.1495465,-46.3900154,
-22.786574,-46.4424184,
-23.1069434,-46.4519677,
-22.7309612,-46.5596918,
-23.1960947,-48.948175,
-22.5656637,-46.5288111,
-23.0954948,-46.4308516,
-23.2196608,-49.1017944,
-23.1234558,-49.4490974,
-23.1932435,-48.955117,
-22.9012041,-46.3779406,
-20.2962959,-50.2021838,
-22.789623,-46.5517593,
-22.7909875,-46.5563437,
-23.458566,-47.6823496,
-23.4676658,-47.7600633,
-22.6296361,-46.5337175,
-23.1084897,-47.8142057,
-22.7637447,-46.5825263,
-21.9644253,-50.4964532,
-23.4079932,-47.6889923,
-23.172648,-46.3805495,
-23.2243838,-49.0939272,
-22.7319208,-46.5490037,
-23.2521769,-48.9922242,
-23.2132807,-48.9755519,
-22.7552613,-46.5707728,
-22.7986284,-46.5551994,
-22.7474768,-46.5986756,
-23.0888009,-46.4328551,
-22.563508,-46.533326,
-20.1651922,-51.0130133,
-22.7482164,-46.6105496,
-22.7599591,-46.573535,
-22.7505419,-46.5604146,
-23.2290962,-48.9637108,
-23.2440071,-48.3104997,
-23.184392,-47.8407194,
-22.7596445,-46.5952992,
-22.7911429,-46.5569059,
-22.2868906,-49.5640767,
-23.097206,-46.436039,
-23.1957941,-48.2567641,
-23.4711814,-47.6951608,
-23.4837511,-47.7185678,
-20.2863447,-50.9248532,
-22.7582023,-46.5657582,
-23.422797,-47.7050259,
-22.9040727,-46.3819063,
-22.7430951,-46.5632364,
-23.4546553,-47.7191366,
-23.0514013,-46.3385962,
-22.7946926,-46.5569427,
-23.1742764,-46.4479252,
-23.0563966,-46.3409136,
-23.1495339,-46.3905739,
-23.2503319,-48.9904627,
-23.2136028,-48.9724394,
-22.5575916,-46.5329967,
-23.0969621,-46.4285948,
-22.7423478,-46.5992597,
-22.9375859,-46.2309551,
-23.0839878,-46.4090162,
-23.4772691,-47.6889314,
-23.4137596,-47.718109,
-22.7436007,-46.5779051,
-23.1959876,-48.9708615,
-22.9025061,-46.3747371,
-23.018916,-47.8435655,
-23.2309585,-48.9743198,
-23.2533355,-48.9916082,
-23.1887586,-49.0450715,
-22.9391428,-49.6540273,
-23.0519843,-46.3514952,
-22.7406085,-46.5557818,
-23.2070044,-48.9828914,
-23.2435651,-48.303118,
-23.1738694,-46.4488285,
-23.2128689,-49.0038241,
-22.7394643,-46.5643872,
-23.2213082,-49.093491,
-22.779479,-46.5650881,
-23.173358,-46.4412257,
-23.1713451,-46.444406,
-23.1725663,-46.381469,
-23.0490572,-46.3501805,
-23.1708651,-46.4461923,
-22.4130714,-49.4192036,
-23.1520132,-46.3986117,
-23.0561199,-48.9617547,
-22.9395415,-49.4334265,
-22.5253084,-49.658462,
-22.6634711,-50.3774341,
-23.3026403,-49.2234704,
-20.2502885,-50.2267188,
-22.8811575,-49.1547025,
-22.762643,-46.5677019,
-23.1936477,-48.2487028,
-23.490445,-47.720375,
-22.9574216,-46.3918384,
-23.4595985,-47.6841169,
-23.0189498,-47.8428474,
-20.1527359,-50.1993099,
-23.1885012,-46.431083,
-23.2073871,-48.9834753,
-21.6739115,-50.338952,
-23.2170597,-48.9739322,
-23.2100696,-48.9985248,
-23.1265357,-49.4452431,
-23.4673643,-47.6932021,
-23.0348164,-47.8419105,
-20.2662385,-50.5623284,
-23.0993607,-46.4333193,
-22.7890493,-46.4361118,
-22.7421926,-46.5994402,
-22.6146906,-50.3995824,
-23.0576288,-46.3418351,
-23.0809057,-46.4194434,
-22.8528372,-49.2344919,
-22.8519813,-49.2305937,
-23.2182513,-48.9734876,
-23.0846696,-46.4163162,
-22.563443,-46.5339684,
-23.1719708,-46.4447326,
-23.068417,-48.939295,
-23.0456403,-46.3601379,
-22.7602089,-46.5705912,
-22.5749275,-46.5222572,
-23.5202978,-47.7660388,
-23.0823003,-46.4147842,
-22.7333782,-46.5491964,
-22.8954267,-46.3821068,
-23.1038286,-48.9577586,
-23.0167539,-46.3846109,
-22.6337891,-46.5380589,
-21.9416502,-50.5340167,
-23.087594,-46.4385196,
-23.1238552,-49.4488859,
-22.7666954,-46.5843649,
-22.842325,-49.2395181,
-22.6352623,-46.5375642,
-23.257412,-48.9947762,
-23.4159015,-47.7070445,
-22.7593942,-46.6408631,
-22.6263248,-46.5400487,
-22.740944,-46.5524305,
-22.7965273,-46.556988,
-21.9585641,-50.4991411,
-23.1570257,-46.4105718,
-22.7357193,-46.5459013,
-22.5667301,-46.5251121,
-22.7826736,-46.576719,
-22.1736412,-50.0681796,
-23.2612705,-48.1963649,
-22.7453435,-46.5902864,
-23.0838639,-46.4302722,
-23.4210948,-47.7071841,
-23.1253394,-49.4488318,
-23.2597404,-46.4703999,
-23.4743487,-47.6978149,
-23.2263867,-47.967595,
-22.7448424,-46.5690706,
-22.7884628,-46.6058237,
-22.8450638,-49.2344876,
-23.0191716,-47.8462514,
-23.1954966,-48.2550606,
-23.191326,-48.2474417,
-22.7674725,-46.578855,
-23.4576615,-47.6845239,
-23.1987627,-47.9748169,
-22.7443515,-46.5630654,
-22.5639984,-46.5332159,
-23.2309798,-49.1111505,
-22.7780785,-46.5696876,
-23.2248264,-47.96138,
-22.7735478,-46.5914869,
-23.183219,-46.4066859,
-22.9038523,-46.3820272,
-22.9068966,-46.4305377,
-23.203666,-48.9768027,
-22.7581056,-46.6422718,
-22.6049538,-48.229056,
-22.7473145,-46.5742357,
-22.7632355,-46.5839334,
-22.9390001,-49.6520344,
-23.2117673,-49.00088,
-22.7419846,-46.579781,
-23.2598875,-48.9966315,
-21.9602316,-50.4884083,
-23.1654709,-46.3975072,
-22.7681633,-46.5783256,
-23.1528882,-46.3626364,
-20.1770051,-51.0050474,
-22.74796,-46.5618964,
-22.6266105,-46.5344752,
-22.6144591,-46.5232164,
-22.6255774,-46.5328553,
-23.4841359,-47.7162305,
-23.2108497,-48.939498,
-22.5596952,-46.5324398,
-22.746948,-46.5731629,
-22.8017465,-46.4416966,
-21.9610223,-50.4814624,
-23.5919113,-47.8365228,
-23.1931208,-48.2553006,
-22.7392711,-46.5462613,
-23.4227505,-47.7065181,
-23.1824815,-46.4090387,
-23.183576,-46.4060336,
-22.7604001,-46.5980781,
-22.8495078,-49.2309875,
-22.8995314,-46.37151,
-23.4227806,-47.7117457,
-23.3846365,-49.5213917,
-23.0831562,-46.4124173,
-23.0896561,-46.4397882,
-22.7293527,-46.5594939,
-23.4558033,-47.7178635,
-23.1054688,-46.408311,
-22.9200233,-47.9081012,
-23.2033235,-48.9809115,
-22.7661127,-46.5844391,
-21.9439172,-50.5324541,
-22.5694606,-46.5176616,
-23.176647,-46.4249355,
-22.614505,-46.5291391,
-23.0773393,-46.4241288,
-23.0895393,-46.4398687,
-22.9373417,-46.233611,
-23.0539718,-46.3407777,
-22.7600691,-46.573932,
-22.6272463,-46.5361307,
-22.938992,-46.2329728,
-22.7592663,-46.6408773,
-23.1778162,-46.4280815,
-23.2661917,-46.4775581,
-23.4187249,-47.7132142,
-22.8576334,-49.2310372,
-23.244407,-48.3033908,
-23.0909096,-46.4312101,
-23.0530499,-46.3440657,
-23.0362047,-47.8426099,
-21.9263733,-50.7162299,
-22.5692828,-46.52455,
-23.0484367,-46.3492655,
-22.788725,-46.6047612,
-23.0092577,-46.4126532,
-22.9101458,-50.6949891,
-23.4754659,-47.696111,
-22.5695302,-46.5201483,
-22.8018936,-46.4443253,
-22.760782,-46.5748336,
-22.6133772,-46.5242235,
-22.5757001,-49.3489974,
-23.2211364,-49.091833,
-23.045338,-46.338849,
-23.5345399,-47.7739404,
-23.0988978,-46.4299307,
-23.2251223,-48.9711178,
-22.6175744,-46.5222505,
-23.2273457,-47.9902078,
-23.5362024,-47.7721479,
-23.0566905,-48.9579515,
-22.7601312,-46.5927431,
-22.7224962,-46.5679518,
-23.0539651,-46.343746,
-23.4907221,-47.720497,
-23.2195263,-47.909307,
-22.7359247,-46.5459723,
-23.4537605,-47.7167268,
-23.0745995,-46.3969977,
-23.4900231,-47.7234109,
-22.6170951,-46.5304748,
-22.6179529,-50.400988,
-23.2087998,-48.9839228,
-23.1146969,-48.2578403,
-22.1778527,-50.0734815,
-22.916397,-47.9104577,
-22.9406719,-49.4350749,
-23.0556031,-46.3853853,
-22.7907351,-46.4451895,
-22.9144208,-46.4282348,
-23.172674,-46.3810676,
-23.4617469,-47.6829944,
-22.6023358,-46.5235983,
-22.3367954,-50.3912737,
-23.2054427,-48.995233,
-23.1745777,-46.4477058,
-23.095192,-46.4368214,
-20.1985444,-51.0107664,
-23.2126879,-49.0087056,
-23.3993065,-47.6923696,
-23.0698407,-48.1744651,
-22.7646955,-46.5824953,
-22.8982866,-46.4232628,
-23.0880008,-46.4127103,
-22.7716186,-46.5831152,
-22.6229529,-50.391029,
-23.0885351,-46.4130614,
-23.4856934,-47.728618,
-22.6643657,-50.3797816,
-22.6636378,-50.3780317,
-23.2061703,-49.0042357,
-23.4621713,-47.6823511,
-22.7630913,-46.5827152,
-23.1512872,-46.3624538,
-22.7612963,-46.568674,
-22.5606381,-46.5300137,
-23.2544129,-48.9903271,
-22.9485526,-46.2841643,
-19.9249619,-50.6868088,
-23.4633436,-47.6916893,
-23.2617974,-48.979591,
-23.084332,-46.4167623,
-23.0544309,-46.3414494,
-23.4197955,-47.7198088,
-23.1877518,-48.961371,
-23.1741484,-46.4500319,
-23.0890502,-46.4367674,
-23.4253147,-47.6936307,
-23.1226028,-49.4509051,
-22.7361396,-46.5460466,
-22.747566,-46.6085493,
-22.5634967,-46.532968,
-23.1773428,-46.4250398,
-22.7985436,-46.443795,
-23.3395148,-49.3778231,
-22.9026864,-46.4274163,
-23.1679404,-46.3899513,
-23.1783871,-46.4254546,
-22.7947112,-46.5579782,
-22.9385567,-49.4337471,
-22.7338603,-46.5471197,
-22.7810168,-46.5648173,
-22.6153783,-46.5291503,
-22.7638773,-46.5841352,
-23.0995125,-48.6326699,
-22.7423481,-46.5544722,
-22.6147546,-46.5281317,
-22.938871,-46.2349373,
-22.7482431,-46.6103103,
-23.2566997,-48.9969518,
-22.6268878,-46.528188,
-23.1952721,-48.2509489,
-23.4235357,-47.7109347,
-22.8433974,-49.2274212,
-23.2603634,-46.4709198,
-22.934964,-49.6496372,
-23.4087317,-47.7056913,
-22.7728192,-46.5870915,
-23.2487044,-47.8862401,
-22.6244285,-46.5296403,
-22.633552,-46.5423064,
-23.259145,-48.1996251,
-23.6358695,-47.8191731,
-23.1750044,-46.4506599,
-23.2530555,-48.9885622,
-23.214035,-49.0031506,
-23.17479,-46.3768221,
-23.0901533,-48.9130626,
-22.6096712,-46.5305545,
-23.1792236,-47.8373152,
-22.7907177,-46.5514675,
-22.5802943,-46.5086113,
-22.7385328,-46.5985536,
-23.4240626,-47.7037028,
-23.2517358,-48.9895901,
-23.5360214,-47.7702003,
-22.7404996,-46.5989099,
-23.2449175,-48.3126177,
-21.9641239,-50.7645579,
-23.1742448,-46.4461935,
-23.2249532,-48.9684096,
-22.8009905,-46.564078,
-22.3457591,-50.3894536,
-22.9356293,-49.4312634,
-22.8476161,-49.2270031,
-23.0959226,-46.4378072,
-22.781426,-46.5852921,
-22.7537633,-46.5700591,
-22.7481087,-46.599521,
-23.2370848,-49.0218772,
-22.752311,-46.6083453,
-23.2533274,-48.9926801,
-21.9275163,-50.5391902,
-22.7381521,-46.5545497,
-21.928755,-50.5365086,
-20.2355188,-50.6489108,
-21.9601676,-50.4899949,
-22.9430442,-49.6521614,
-22.5158667,-49.6709476,
-22.4123214,-49.4197643,
-23.2112779,-48.9940548,
-22.8831463,-49.6108899,
-23.0961245,-46.4378198,
-23.1774414,-46.4295371,
-23.2521004,-48.9921738,
-23.0832275,-46.4092582,
-23.0215987,-47.8511102,
-23.2153421,-48.9726031,
-23.1968918,-48.2506288,
-22.6330491,-46.5402283,
-23.1751377,-46.4481057,
-23.3824977,-49.5191987,
-23.2267356,-48.9621962,
-22.6026184,-48.2303856,
-23.1738874,-46.4453452,
-23.0546176,-46.3866348,
-22.7528771,-46.5682555,
-22.7481516,-46.5748199,
-23.4259886,-47.6901965,
-23.4706703,-47.6946012,
-22.7342064,-46.5956586,
-22.6195208,-50.3971332,
-22.7523589,-46.5699641,
-22.7617968,-46.5967989,
-23.0937192,-48.9069686,
-22.6249387,-46.534555,
-22.6342662,-46.5367275,
-23.5920035,-47.8419358,
-21.9425177,-50.5335712,
-22.7577449,-46.5755988,
-22.6334103,-46.5420322,
-23.1960385,-48.2560127,
-23.0876781,-46.4393902,
-22.6262825,-46.5371649,
-23.2463529,-48.3130069,
-23.0555481,-46.3865902,
-22.7526122,-46.6110016,
-23.0940597,-46.4357833,
-23.0972531,-46.4305431,
-21.962771,-50.4957177,
-23.0469084,-46.3498034,
-23.4853685,-47.7173358,
-23.129314,-49.446172,
-23.4246829,-47.694675,
-23.0838638,-46.4282941,
-23.2416436,-47.962408,
-22.7627843,-46.5837793,
-23.0205434,-47.848318,
-22.8161806,-46.5135332,
-22.7633217,-46.5953628,
-22.7548952,-46.5697808,
-22.7479042,-46.5684168,
-22.7448207,-46.5649029,
-22.5804838,-46.5127536,
-23.2075423,-49.0042197,
-22.8987941,-46.426679,
-23.1526666,-46.3630553,
-23.1783626,-46.4260715,
-22.7443368,-46.568927,
-22.7422408,-46.5631259,
-22.5721933,-46.5344022,
-22.5654233,-46.5254959,
-23.478943,-47.6904992,
-22.7456327,-46.5664703,
-23.5215506,-47.7713668,
-23.1646179,-46.4109067,
-23.0991738,-46.4281763,
-20.1494468,-50.1990778,
-22.7394154,-46.5453946,
-23.5918231,-47.8313022,
-21.9677949,-50.7618883,
-23.1736937,-46.4479028,
-22.7499726,-46.5580267,
-22.731802,-46.5506811,
-22.6102424,-46.5304738,
-22.7617045,-46.5955222,
-22.8985757,-46.4269873,
-22.7363954,-46.5641954,
-22.9004488,-46.4220546,
-22.7617851,-46.5968036,
-22.7511416,-46.6124281,
-22.7780582,-46.56338,
-23.1724665,-46.4374499,
-23.1734533,-46.3809139,
-23.266812,-46.4807942,
-23.0486294,-46.3602937,
-22.4189631,-49.409863,
-23.458808,-47.7164725,
-22.7349686,-46.5457468,
-23.2214121,-49.1024664,
-23.1903213,-48.2462659,
-20.1369311,-50.1931281,
-22.7936824,-46.5970588,
-22.6150455,-46.5226243,
-23.422754,-47.7060895,
-22.8529731,-49.2326891,
-22.7793182,-46.5656244,
-23.257226,-48.9942631,
-23.2451688,-48.3053919,
-21.9452523,-50.5265731,
-23.1983618,-47.9752697,
-22.6122517,-46.5245468,
-23.5343183,-47.7745531,
-22.8431493,-49.2255292,
-23.1833872,-46.3692464,
-21.9481676,-50.5208518,
-23.0784316,-46.4258289,
-23.0537885,-46.3511154,
-22.7410276,-46.5526422,
-23.0954951,-46.4309773,
-23.4223399,-47.7129075,
-23.1810311,-48.9854927,
-23.4019075,-49.2513669,
-20.2359443,-50.6486909,
-23.4599638,-47.680366,
-22.7890438,-46.5989057,
-23.3799561,-49.5015779,
-22.6149103,-46.5306077,
-23.5919827,-47.840871,
-22.7368428,-46.5962907,
-23.0511772,-46.3383555,
-23.0892347,-46.432208,
-23.7019277,-47.7383691,
-23.0769316,-46.4256123,
-23.3724868,-49.5010168,
-22.7880014,-46.6015144,
-22.6264943,-46.526876,
-23.4791295,-47.6928305,
-23.2338446,-48.9670191,
-23.4971869,-47.7158862,
-23.6285721,-47.8758021,
-23.1718584,-46.3811394,
-23.0843679,-46.409952,
-23.0583159,-48.9556302,
-23.2210048,-49.1030773,
-22.9032697,-46.3820216,
-23.1764551,-46.4489755,
-23.1962089,-48.9792877,
-22.7724823,-46.5839686,
-23.4875448,-47.72288,
